0.004300305	-0.300286543	-6.23208E-05	0.007913369	-0.002213296
0.00249777	0.350333788	0.002492988	-0.001446281	0.001716976
-0.008720413	0.037182848	-0.016226298	-0.012000828	-0.008096412
-0.003770197	0.342193895	-0.010743175	-0.009424084	0.00323602
0.010992972	-0.371161634	0.010859844	0.018181818	0.004760809
-0.002139037	0.069476453	0.009984833	-0.00519103	0.00299202
-0.004644516	-0.114223474	0.003441372	-0.00313087	-0.000143316
-0.002512563	0.189032521	-0.009291015	-0.000628141	-0.001348424
-0.024469234	0.665417277	-0.015923968	-0.011523151	0.001871206
-0.016230173	0.003567048	-0.011576591	-0.017380246	-0.008988359
0.013310836	-0.269445855	0.0063414	0.007333909	0.005616474
0.00573543	-0.130333229	0.012088477	0.009421842	-0.001373648
-0.006438558	-0.231489186	-0.001270648	-0.003182011	0.001519489
0.011849657	0.037150827	0.014949109	0.005958715	0.009672714
-0.000548948	-0.040155058	0.004575368	0.00317326	0.000421796
-0.004760161	-0.160504191	-0.005178438	-0.006326445	-0.004701046
-0.015636497	0.912253519	-0.017623079	-0.012733447	-0.009361779
-0.003737619	0.011645391	-0.001340654	-0.00171969	0.00374696
0.009754267	-0.396350852	0.007926868	0.007105943	0.003844802
-0.00204347	0.399323167	-0.008371916	-0.00470387	-0.006498398
0.007446016	-0.217743698	0.01918772	0.006444683	0.00811606
0.007945307	-0.106680972	0.003137747	0.006189968	0.002362251
-0.000366636	-0.078199016	0.001939318	0.003182011	0.004248371
0.011186503	0.333223271	0.010052448	0.005920914	0.005987803
0.005622053	-0.215721995	-0.003585337	-0.005255413	-0.001114069
0.004869252	0.032241789	-0.002791736	-0.000845309	0.00536711
-0.002692032	0.021257982	-0.005785741	0.006133672	0.001843721
-0.003958971	-0.212759871	0.001376635	0.003994114	0.000727813
0.004516712	-0.032599961	0.011060426	0.00900335	-0.000379227
0.001438849	0.065236161	0.003646477	-0.00643287	0.001891656
0.017061782	0.727441658	0.001170023	0.01566416	0.006525302
0.006003885	-0.083595939	0.022204453	0.006169031	0.004627769
0.007898894	-0.22076886	-0.00114327	0.013284284	0.000938731
0.008359457	-0.032572314	0.002168675	-0.005042356	-0.000245994
-0.010880829	0.22594227	-0.005590286	-0.010541253	-0.003537029
-0.004016064	-0.179470862	0.003203772	-0.011063307	-0.007088878
0	0.031386093	-0.000421788	-0.014087425	0.003134536
-0.002980365	-0.070186771	-0.000241124	0.001050641	0.000836708
0.00967118	0.000129207	0.014290021	0.003148615	0.002172589
0.006269592	0.226473463	0.009749138	0.002929483	0.007718886
-0.008307373	-0.153799083	-0.000765336	-0.007719591	0.001277479
0.004363002	0.473319057	0.000648088	-0.004625736	0.001730051
0.011120765	-0.065217697	0.002355158	0.015209125	-0.000132459
-0.013232514	-0.23024853	-0.011806861	-0.005201831	-0.006435308
0.001915709	0.204537414	0.000891636	0.000209161	0.004897486
-0.002433513	-0.201380971	-0.002197411	-0.012337934	-0.001178854
0.002439449	-0.141384107	-0.007320993	-0.001905568	0.001910874
0.001564401	0.134723595	0.003957309	-0.000848536	-0.000372267
-0.000867754	0.253016162	-0.003762542	0.007643312	0.006677788
-0.010422095	0.326634034	0.000479588	0.011588706	0.000658788
0.001404248	-0.343732936	0.015399365	0.004790669	0.005479535
-0.006660824	0.104675995	-0.009913844	-0.005389718	-0.003923564
-0.016057879	0.318059325	-0.017105734	-0.01167153	-0.00704877
0.004662841	-0.40507946	-0.001455339	-0.000843526	0.00464427
-0.008211353	0.139481674	-0.007590939	-0.010130857	-0.004131121
0.004319654	-0.176875589	0.008444499	0.002132196	0.001470977
0.008781362	0.368778219	0.013349515	0.030212766	0.004843538
0.035174987	1.58486649	0.012994012	0.017967782	-0.001932123
0.007551055	-0.433569877	0.007684578	0.010752688	0.004201127
-0.014477942	-0.170584741	-0.001935824	-0.012846246	-0.011834051
0.006394746	-0.247534623	0.007817092	0.007726718	0.010264948
0.000171733	-0.285491619	0.001457981	-0.004237288	-0.002320268
0.007383242	0.134261157	0.019217331	0.005065856	0.005016138
0.00562468	0.071822755	0.010284539	0.011693548	0.001754448
0.002881356	-0.114885114	-0.003167063	-0.001793543	0.000488171
-0.002704073	0.066662685	-0.004879156	-0.001197844	-0.004849143
0.00305033	0.179354229	0.00313569	-0.006596042	0.00028812
-0.00929211	0.09003089	-0.002330207	-0.005633803	-0.004527745
0.004604366	-0.124220793	0.001253276	0.011736139	6.09153E-05
-0.021049058	0.349923769	-0.016442877	-0.0218	-0.019999289
-0.020634645	0.498651715	-0.015155897	-0.01656103	-0.002859111
0.003009915	-0.43356534	0.00845815	0.004989605	0.00718905
-0.010414828	0.244808015	-0.013221504	-0.009309061	-0.009685455
0.003032465	-0.276993279	0.001888797	0.005220297	1.56233E-05
-0.005690912	-0.036803489	-0.003770472	-0.00166182	-0.005556597
0.007690932	0.03996879	0.018687167	0.008114856	0.011531392
-0.000354988	-0.257624747	0.001161036	-0.00123839	0.002759385
0.00053267	0.245275288	-0.000753798	0.001033271	-0.001636619
0.006566105	-0.378293132	0.000232113	0.00639967	0.006707175
0.004583921	0.178993484	0.00208853	0.007794872	0.004345771
-0.004036504	0.537915301	-0.004805187	-0.008345207	-6.13754E-05
0.00845815	-0.30219536	0.015415939	0.016215107	0.008531707
0.005766207	0.017909405	-0.00338012	0.003837609	0.005000659
0.001389854	-0.101667234	0.000402391	0.002012072	0.002477796
0.014920194	0.569379302	0.006435672	0.025502008	0.002949897
-0.00017094	-0.197475987	0.001827005	-0.002741335	-0.001992602
0.014532399	0.36839904	0.013677552	0.013744355	0.004787769
0.006740816	-0.265466861	0.000168663	0.009684292	0.001051093
-0.00251088	0.109888478	-0.000505902	-0.005179359	4.99995E-05
-0.007215976	-0.202855788	-0.000899837	-0.009062862	-0.001689899
0.004901961	-0.021170719	0.008218407	0.00505935	0.003320412
0.003700589	-0.025305469	0.003684886	0.006001936	-0.000544083
0.000502765	0.358816241	-0.000945653	0.005196305	-0.000779112
0.000167504	-0.167926365	0.002672606	0.00459506	-0.001534448
0.003349523	-0.02150541	-0.001832519	-0.003239947	0.005035917
-0.000333834	-0.157365241	0.002002782	-0.004780115	-0.003073153
-0.013858741	0.837898222	-0.015046361	-0.015177714	-0.00654496
0.002709109	-0.38409535	0.013923337	0.011119782	0.003646074
0.009118541	0.252343304	0.006282315	0.007717538	0.0008819
0.004518072	0.253313904	0.01198895	0.002871913	-0.005962602
-0.00149925	-0.256585733	0.004422122	-0.001336388	-0.000710134
0.000834168	0.024788992	0.000326122	0.00095584	0.007484389
0.005334222	0.37820373	0.004238209	0.000572956	0.001295661
0.016746808	0.124678622	0.016610756	0.024241267	0.00489116
-0.003424658	0.104089404	-0.008994625	-0.003354454	-0.000477289
-0.003272787	-0.294299575	-0.004887218	-0.008227375	-0.008013331
0.00049253	0.083965386	-0.001079389	-0.003770739	-0.005776492
0.011322612	-0.04236838	0.014695554	0.007948524	0.007832477
-0.024014279	0.19073679	-0.019807252	-0.024408562	-0.016168743
0.006816293	-0.269034762	0.005595089	0.010200154	0.008575832
-0.003797886	-0.104942745	-0.006968453	-0.008382549	-0.002546839
-0.001491795	0.345008545	-0.00141435	-0.004418828	-0.002785924
-0.007802125	0.320561249	-0.015634363	-0.013894249	-0.013248559
-0.015559645	0.292989198	0.012064195	0.002935421	5.13832E-06
0.024813052	-0.254076545	0.028379265	0.020878049	0.01116552
-0.00199005	-0.368042263	-0.00313713	-0.000764526	-0.00156512
-0.015121303	0.255987681	-0.01962876	-0.019319051	-0.015126068
0.019065294	0.08888338	0.015451578	0.024770821	0.01746163
-0.021854305	0.211995312	-0.028771967	-0.026646365	-0.020661388
-0.009478673	-0.130295105	-0.004909803	-0.02014079	-0.011451035
-0.006151743	0.028665632	-0.008925602	-0.00419078	-0.016467922
-0.002922971	0.694700405	-0.000391565	0.031462926	0.001578886
-0.042421107	0.301409741	-0.008170118	-0.03477754	-0.008100336
-0.008103728	-0.155726909	-0.026292033	0.001409018	0.000144967
0.02033406	-0.368672688	0.025089813	0.006432161	0.012884107
0.007651246	-0.464490699	0.00525691	0.009187138	0.009142657
0.02295603	0.297164771	0.013157895	0.014644765	0.019574477
-0.008285862	-0.019231443	-0.018592519	-0.011117613	-0.007299308
0.010617929	-0.080640527	0.018266131	0.014003945	0.012303397
0.011712022	0.088286515	0.018271687	0.007586073	0.007053444
-0.001702417	-0.194125286	0.003054268	-0.004054054	-0.001501593
0.016882674	0.228895117	0.013104236	0.016476061	0.011939051
-0.005701828	0.226849992	-0.001288106	0.004004577	-0.001385356
0.001686625	-0.120011591	0.004782889	0.009496676	0.006230137
0.018353258	0.247543399	0.016152324	0.007149577	0.011731381
0.006613757	-0.354032429	0.004421285	-0.001120867	-0.000118927
-0.010348226	0.29032623	-0.002934549	-0.005236581	-0.002829801
0.014937759	-0.080542458	-0.002259946	0.015604437	0.005700512
0.001308258	-0.258976727	0.006110409	-0.00055535	0.003775506
0.003919647	0.188359344	-0.001518325	-0.004445268	0.000349545
0.007483325	-0.127871424	0.005715484	0.002604651	0.003120202
-0.009042467	0.160989914	0.000417101	-0.001484505	0.000696673
-0.013198631	0.373196287	-0.008859704	-0.007247723	-0.00070109
-0.005449141	-0.289162821	0.000315491	0.000374392	0.000529866
0.000830151	-0.444183613	-0.001366695	-0.001122754	0.000240275
0.001658925	0.325462901	-0.000263186	0.003559386	0.000735359
0.002484266	-0.013064381	-0.001526878	0.004480119	0.005133933
0.001156451	0.034859058	-0.002372917	-0.002787586	-0.001501121
-0.007920792	0.185364317	0.002959987	-0.00260902	0.001967082
0.005489022	0.130357426	-0.000843215	0.002615845	0.005236877
0.008436725	-0.324575927	0.002531779	0.013790533	0.002864066
-0.010826772	0.775950965	-0.006366076	-0.001286765	-0.001150086
0.00066335	-0.484636332	-0.001800275	-0.003681207	0.002805958
-0.002983096	-0.113922617	-0.000583492	-0.002955847	-0.002542418
-0.002659574	0.889389178	-0.001114591	-0.011487864	-0.006829306
0.018	-0.017617837	0.010573858	0.018931584	0.006384409
0.007531107	-0.034358966	0.003996004	0.015636497	0.003764729
-0.002599935	-0.047329513	0.005236973	-0.00054338	-0.001161821
0.021505376	0.738952191	0.018233915	0.016310257	0.001665122
-0.000478469	-0.225978861	0.005986186	0.005171184	-0.007256537
-0.003510452	0.266548087	0.001373207	-0.009224765	-0.000237828
-0.028342674	0.505383419	-0.024836203	-0.024709042	-0.016350943
0.007580751	-0.429914959	0.008020833	0.000734349	0.004535718
-0.017991495	0.030745786	-0.024387723	-0.020363236	-0.016213587
-0.014656895	0.103674371	-0.017371041	-0.011423221	-0.006342611
-0.012339419	0.078075154	-0.012018972	-0.03068763	-0.008489016
0.022933425	-0.13777596	0.009383012	0.025014657	0.020352403
0.02860967	0.017748051	0.035561801	0.031458532	0.024015222
0.007319453	0.252185273	0.00871562	-0.001663586	0.004570087
0.000161473	-0.249733548	0.006001656	-0.000925754	0.003810398
0.008718114	-0.20621329	0.005451553	0.008524833	0.001746418
0	-0.452552736	0.001994885	0.002205072	-0.000139278
0.001120359	-0.179641672	-0.002246159	-0.002016868	0.003309509
0.006554756	0.741750416	0.003786135	0.005511666	0.000861751
0.003017789	-0.290829234	-0.002446608	0.002009867	-0.004888619
-0.009026128	1.46465464	-0.00960605	-0.013311451	-0.010310765
